nmse_best,nmse_min,nmse_avg_full,nmse_avg_sub,base_r_best,base_r_max,base_r_avg_full,base_r_avg_sub,r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma
2.109863013029098511e-01,1.239915847778320312e+00,inf,1.815251731872558594e+01,6.632862091064453125e-01,4.658646583557128906e-01,1.086248233914375305e-01,2.009639292955398560e-01,6.632862091064453125e-01,4.658646583557128906e-01,1.086248233914375305e-01,2.009639292955398560e-01,2.740600013732910156e+01,2.715999984741210938e+01,-1.000000000000000000e+00
2.109863013029098511e-01,1.193913698196411133e+00,inf,1.788297462463378906e+01,6.632862091064453125e-01,4.705976843833923340e-01,1.035495549440383911e-01,2.024751603603363037e-01,6.632862091064453125e-01,4.705976843833923340e-01,1.035495549440383911e-01,2.024751603603363037e-01,2.724799919128417969e+01,2.505999946594238281e+01,-1.000000000000000000e+00
2.109863013029098511e-01,1.631400465965270996e+00,inf,1.898848533630371094e+01,6.632862091064453125e-01,3.290193676948547363e-01,1.078273504972457886e-01,2.068178802728652954e-01,6.632862091064453125e-01,3.290193676948547363e-01,1.078273504972457886e-01,2.068178802728652954e-01,2.734000015258789062e+01,2.847999954223632812e+01,-1.000000000000000000e+00
2.109863013029098511e-01,3.119668483734130859e+00,1.639874439952545758e+29,1.561530780792236328e+01,6.632862091064453125e-01,3.652937710285186768e-01,1.103859245777130127e-01,2.150141447782516479e-01,6.632862091064453125e-01,3.652937710285186768e-01,1.103859245777130127e-01,2.150141447782516479e-01,2.698999977111816406e+01,2.845999908447265625e+01,-1.000000000000000000e+00
2.109863013029098511e-01,1.590517401695251465e+00,inf,1.622126197814941406e+01,6.632862091064453125e-01,4.308969974517822266e-01,1.073950380086898804e-01,2.156661301851272583e-01,6.632862091064453125e-01,4.308969974517822266e-01,1.073950380086898804e-01,2.156661301851272583e-01,2.737400054931640625e+01,2.584000015258789062e+01,-1.000000000000000000e+00
2.109863013029098511e-01,2.507501363754272461e+00,7.673741951871743951e+21,1.832744216918945312e+01,6.632862091064453125e-01,3.827203214168548584e-01,1.066658645868301392e-01,2.035553455352783203e-01,6.632862091064453125e-01,3.827203214168548584e-01,1.066658645868301392e-01,2.035553455352783203e-01,2.746400070190429688e+01,2.752000045776367188e+01,-1.000000000000000000e+00
8.149464428424835205e-02,8.149464428424835205e-02,inf,1.561093902587890625e+01,7.896904349327087402e-01,7.896904349327087402e-01,1.128754168748855591e-01,2.294350713491439819e-01,7.896904349327087402e-01,7.896904349327087402e-01,1.128754168748855591e-01,2.294350713491439819e-01,2.652799987792968750e+01,2.473999977111816406e+01,-1.000000000000000000e+00
8.149464428424835205e-02,3.555905342102050781e+00,inf,1.841978263854980469e+01,7.896904349327087402e-01,2.385618537664413452e-01,1.017892509698867798e-01,1.905187666416168213e-01,7.896904349327087402e-01,2.385618537664413452e-01,1.017892509698867798e-01,1.905187666416168213e-01,2.724399948120117188e+01,2.660000038146972656e+01,-1.000000000000000000e+00
8.149464428424835205e-02,8.772780895233154297e-01,inf,1.542930316925048828e+01,7.896904349327087402e-01,5.135922431945800781e-01,1.044250652194023132e-01,2.170113027095794678e-01,7.896904349327087402e-01,5.135922431945800781e-01,1.044250652194023132e-01,2.170113027095794678e-01,2.658200073242187500e+01,2.768000030517578125e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.507501363754272461e+00,inf,1.963087463378906250e+01,7.896904349327087402e-01,3.827203214168548584e-01,1.046664193272590637e-01,1.906784921884536743e-01,7.896904349327087402e-01,3.827203214168548584e-01,1.046664193272590637e-01,1.906784921884536743e-01,2.671999931335449219e+01,2.547999954223632812e+01,-1.000000000000000000e+00
8.149464428424835205e-02,3.392392396926879883e+00,inf,1.814756202697753906e+01,7.896904349327087402e-01,3.076807558536529541e-01,1.083174422383308411e-01,2.015912979841232300e-01,7.896904349327087402e-01,3.076807558536529541e-01,1.083174422383308411e-01,2.015912979841232300e-01,2.637999916076660156e+01,2.692000007629394531e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.158752322196960449e+00,inf,1.566391372680664062e+01,7.896904349327087402e-01,4.581319689750671387e-01,1.064032763242721558e-01,2.201907932758331299e-01,7.896904349327087402e-01,4.581319689750671387e-01,1.064032763242721558e-01,2.201907932758331299e-01,2.672200012207031250e+01,2.378000068664550781e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.722189426422119141e+00,inf,1.680057907104492188e+01,7.896904349327087402e-01,4.260789752006530762e-01,1.096820458769798279e-01,2.116016298532485962e-01,7.896904349327087402e-01,4.260789752006530762e-01,1.096820458769798279e-01,2.116016298532485962e-01,2.692600059509277344e+01,2.879999923706054688e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.746285200119018555e+00,2.802475733316816861e+29,1.662817001342773438e+01,7.896904349327087402e-01,4.501909017562866211e-01,1.066443622112274170e-01,2.112774550914764404e-01,7.896904349327087402e-01,4.501909017562866211e-01,1.066443622112274170e-01,2.112774550914764404e-01,2.666799926757812500e+01,2.326000022888183594e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.542712807655334473e+00,inf,1.859524154663085938e+01,7.896904349327087402e-01,4.406892955303192139e-01,1.127729490399360657e-01,2.173641324043273926e-01,7.896904349327087402e-01,4.406892955303192139e-01,1.127729490399360657e-01,2.173641324043273926e-01,2.668199920654296875e+01,2.636000061035156250e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.396639466285705566e+00,inf,1.398942756652832031e+01,7.896904349327087402e-01,4.662283360958099365e-01,1.108584403991699219e-01,2.204810380935668945e-01,7.896904349327087402e-01,4.662283360958099365e-01,1.108584403991699219e-01,2.204810380935668945e-01,2.572400093078613281e+01,2.463999938964843750e+01,-1.000000000000000000e+00
8.149464428424835205e-02,3.392392396926879883e+00,inf,1.425398826599121094e+01,7.896904349327087402e-01,3.550140857696533203e-01,1.101069301366806030e-01,2.107539474964141846e-01,7.896904349327087402e-01,3.550140857696533203e-01,1.101069301366806030e-01,2.107539474964141846e-01,2.612199974060058594e+01,2.510000038146972656e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.557891607284545898e+00,inf,1.490138053894042969e+01,7.896904349327087402e-01,3.608709573745727539e-01,1.104003265500068665e-01,2.084258049726486206e-01,7.896904349327087402e-01,3.608709573745727539e-01,1.104003265500068665e-01,2.084258049726486206e-01,2.641799926757812500e+01,2.663999938964843750e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.210130095481872559e+00,inf,1.382235908508300781e+01,7.896904349327087402e-01,4.736998379230499268e-01,1.095651015639305115e-01,2.166977822780609131e-01,7.896904349327087402e-01,4.736998379230499268e-01,1.095651015639305115e-01,2.166977822780609131e-01,2.724399948120117188e+01,2.502000045776367188e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.675975203514099121e+00,inf,1.781563186645507812e+01,7.896904349327087402e-01,4.253358840942382812e-01,1.106309741735458374e-01,2.090134024620056152e-01,7.896904349327087402e-01,4.253358840942382812e-01,1.106309741735458374e-01,2.090134024620056152e-01,2.599200057983398438e+01,2.479999923706054688e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.329229593276977539e+00,inf,1.339687061309814453e+01,7.896904349327087402e-01,4.876703917980194092e-01,1.085989847779273987e-01,2.264161109924316406e-01,7.896904349327087402e-01,4.876703917980194092e-01,1.085989847779273987e-01,2.264161109924316406e-01,2.634000015258789062e+01,2.428000068664550781e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.193913698196411133e+00,inf,1.508052635192871094e+01,7.896904349327087402e-01,4.736998379230499268e-01,1.077247858047485352e-01,2.289826869964599609e-01,7.896904349327087402e-01,4.736998379230499268e-01,1.077247858047485352e-01,2.289826869964599609e-01,2.625399971008300781e+01,2.536000061035156250e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.261111617088317871e+00,inf,1.478937149047851562e+01,7.896904349327087402e-01,4.680208861827850342e-01,1.096853390336036682e-01,2.176827043294906616e-01,7.896904349327087402e-01,4.680208861827850342e-01,1.096853390336036682e-01,2.176827043294906616e-01,2.631800079345703125e+01,2.668000030517578125e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.938591003417968750e+00,inf,1.760140991210937500e+01,7.896904349327087402e-01,3.704019486904144287e-01,1.099109798669815063e-01,2.268493175506591797e-01,7.896904349327087402e-01,3.704019486904144287e-01,1.099109798669815063e-01,2.268493175506591797e-01,2.673200035095214844e+01,2.679999923706054688e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.885816574096679688e+00,2.880089081215985910e+20,1.667135429382324219e+01,7.896904349327087402e-01,3.608709573745727539e-01,1.119481101632118225e-01,2.046437859535217285e-01,7.896904349327087402e-01,3.608709573745727539e-01,1.119481101632118225e-01,2.046437859535217285e-01,2.628800010681152344e+01,2.704000091552734375e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.293147087097167969e+00,3.588256169984000000e+12,1.619449996948242188e+01,7.896904349327087402e-01,4.373026192188262939e-01,1.111294031143188477e-01,2.137230336666107178e-01,7.896904349327087402e-01,4.373026192188262939e-01,1.111294031143188477e-01,2.137230336666107178e-01,2.619799995422363281e+01,2.404000091552734375e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.261111617088317871e+00,2.369442139064101908e+31,1.493012905120849609e+01,7.896904349327087402e-01,4.680208861827850342e-01,1.105564236640930176e-01,2.230401039123535156e-01,7.896904349327087402e-01,4.680208861827850342e-01,1.105564236640930176e-01,2.230401039123535156e-01,2.618400001525878906e+01,2.604000091552734375e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.196233987808227539e+00,8.679230495117244527e+35,1.629719352722167969e+01,7.896904349327087402e-01,3.986912071704864502e-01,1.140122637152671814e-01,2.073679268360137939e-01,7.896904349327087402e-01,3.986912071704864502e-01,1.140122637152671814e-01,2.073679268360137939e-01,2.681999969482421875e+01,2.652000045776367188e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.670494556427001953e+00,inf,1.437956809997558594e+01,7.896904349327087402e-01,4.320366978645324707e-01,1.138963848352432251e-01,2.341192960739135742e-01,7.896904349327087402e-01,4.320366978645324707e-01,1.138963848352432251e-01,2.341192960739135742e-01,2.647800064086914062e+01,2.515999984741210938e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.746285200119018555e+00,1.288244198218182254e+30,1.689324951171875000e+01,7.896904349327087402e-01,4.242511093616485596e-01,1.088772639632225037e-01,2.047743499279022217e-01,7.896904349327087402e-01,4.242511093616485596e-01,1.088772639632225037e-01,2.047743499279022217e-01,2.638400077819824219e+01,2.610000038146972656e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.713890552520751953e+00,3.037304913920000000e+11,1.586416816711425781e+01,7.896904349327087402e-01,4.253358840942382812e-01,1.106119975447654724e-01,2.151022702455520630e-01,7.896904349327087402e-01,4.253358840942382812e-01,1.106119975447654724e-01,2.151022702455520630e-01,2.635600090026855469e+01,2.576000022888183594e+01,-1.000000000000000000e+00
8.149464428424835205e-02,9.404219985008239746e-01,inf,1.584920310974121094e+01,7.896904349327087402e-01,5.149179697036743164e-01,1.110704541206359863e-01,2.247329056262969971e-01,7.896904349327087402e-01,5.149179697036743164e-01,1.110704541206359863e-01,2.247329056262969971e-01,2.596400070190429688e+01,2.470000076293945312e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.899254560470581055e+00,inf,1.527793407440185547e+01,7.896904349327087402e-01,4.329067766666412354e-01,1.132562682032585144e-01,2.203341275453567505e-01,7.896904349327087402e-01,4.329067766666412354e-01,1.132562682032585144e-01,2.203341275453567505e-01,2.598999977111816406e+01,2.523999977111816406e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.210130095481872559e+00,1.340577274686684347e+29,1.462746906280517578e+01,7.896904349327087402e-01,4.736998379230499268e-01,1.135565936565399170e-01,2.250386178493499756e-01,7.896904349327087402e-01,4.736998379230499268e-01,1.135565936565399170e-01,2.250386178493499756e-01,2.657200050354003906e+01,2.587999916076660156e+01,-1.000000000000000000e+00
8.149464428424835205e-02,3.405068218708038330e-01,inf,1.669806289672851562e+01,7.896904349327087402e-01,6.168722510337829590e-01,1.087614297866821289e-01,2.175270766019821167e-01,7.896904349327087402e-01,6.168722510337829590e-01,1.087614297866821289e-01,2.175270766019821167e-01,2.538400077819824219e+01,2.368000030517578125e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.210130095481872559e+00,inf,1.630471611022949219e+01,7.896904349327087402e-01,4.736998379230499268e-01,1.118479073047637939e-01,2.171647101640701294e-01,7.896904349327087402e-01,4.736998379230499268e-01,1.118479073047637939e-01,2.171647101640701294e-01,2.599600028991699219e+01,2.589999961853027344e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.120040655136108398e+00,8.819897720816445430e+36,1.524654006958007812e+01,7.896904349327087402e-01,4.834851026535034180e-01,1.100661084055900574e-01,2.279609590768814087e-01,7.896904349327087402e-01,4.834851026535034180e-01,1.100661084055900574e-01,2.279609590768814087e-01,2.451399993896484375e+01,2.476000022888183594e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.055908441543579102e+00,inf,1.571108055114746094e+01,7.896904349327087402e-01,4.261181354522705078e-01,1.160486042499542236e-01,2.214538753032684326e-01,7.896904349327087402e-01,4.261181354522705078e-01,1.160486042499542236e-01,2.214538753032684326e-01,2.498200035095214844e+01,2.310000038146972656e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.713890552520751953e+00,1.622968708839702911e+26,1.580605316162109375e+01,7.896904349327087402e-01,4.253358840942382812e-01,1.123268678784370422e-01,2.133216559886932373e-01,7.896904349327087402e-01,4.253358840942382812e-01,1.123268678784370422e-01,2.133216559886932373e-01,2.487999916076660156e+01,2.662000083923339844e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.746285200119018555e+00,4.831372654716086617e+33,1.367841339111328125e+01,7.896904349327087402e-01,4.242511093616485596e-01,1.187194883823394775e-01,2.386173158884048462e-01,7.896904349327087402e-01,4.242511093616485596e-01,1.187194883823394775e-01,2.386173158884048462e-01,2.494799995422363281e+01,2.415999984741210938e+01,-1.000000000000000000e+00
8.149464428424835205e-02,6.760794520378112793e-01,inf,1.609800720214843750e+01,7.896904349327087402e-01,5.370388031005859375e-01,1.140615642070770264e-01,2.178508639335632324e-01,7.896904349327087402e-01,5.370388031005859375e-01,1.140615642070770264e-01,2.178508639335632324e-01,2.515999984741210938e+01,2.581999969482421875e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.568438053131103516e+00,1.855054500824602378e+21,1.626729965209960938e+01,7.896904349327087402e-01,4.492482244968414307e-01,1.128771305084228516e-01,2.097183912992477417e-01,7.896904349327087402e-01,4.492482244968414307e-01,1.128771305084228516e-01,2.097183912992477417e-01,2.420000076293945312e+01,2.376000022888183594e+01,-1.000000000000000000e+00
8.149464428424835205e-02,3.480333983898162842e-01,inf,1.322438049316406250e+01,7.896904349327087402e-01,5.854755640029907227e-01,1.188483163714408875e-01,2.398385554552078247e-01,7.896904349327087402e-01,5.854755640029907227e-01,1.188483163714408875e-01,2.398385554552078247e-01,2.441600036621093750e+01,2.613999938964843750e+01,-1.000000000000000000e+00
8.149464428424835205e-02,9.325629472732543945e-01,2.832084268476276886e+31,1.460283184051513672e+01,7.896904349327087402e-01,5.290623307228088379e-01,1.165445595979690552e-01,2.356424927711486816e-01,7.896904349327087402e-01,5.290623307228088379e-01,1.165445595979690552e-01,2.356424927711486816e-01,2.489599990844726562e+01,2.437999916076660156e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.713890552520751953e+00,inf,1.291216850280761719e+01,7.896904349327087402e-01,4.253358840942382812e-01,1.173998191952705383e-01,2.168198972940444946e-01,7.896904349327087402e-01,4.253358840942382812e-01,1.173998191952705383e-01,2.168198972940444946e-01,2.402799987792968750e+01,2.265999984741210938e+01,-1.000000000000000000e+00
8.149464428424835205e-02,1.243361949920654297e+00,inf,1.415308380126953125e+01,7.896904349327087402e-01,4.412270784378051758e-01,1.201953589916229248e-01,2.292044460773468018e-01,7.896904349327087402e-01,4.412270784378051758e-01,1.201953589916229248e-01,2.292044460773468018e-01,2.308399963378906250e+01,2.128000068664550781e+01,-1.000000000000000000e+00
8.149464428424835205e-02,8.005070686340332031e-01,3.514515783680000000e+11,1.378940391540527344e+01,7.896904349327087402e-01,5.148575901985168457e-01,1.221734657883644104e-01,2.309122234582901001e-01,7.896904349327087402e-01,5.148575901985168457e-01,1.221734657883644104e-01,2.309122234582901001e-01,2.367000007629394531e+01,2.337999916076660156e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.109863013029098511e-01,1.044408890066470961e+21,1.319374942779541016e+01,7.896904349327087402e-01,6.632862091064453125e-01,1.256943345069885254e-01,2.548844516277313232e-01,7.896904349327087402e-01,6.632862091064453125e-01,1.256943345069885254e-01,2.548844516277313232e-01,2.364599990844726562e+01,2.252000045776367188e+01,-1.000000000000000000e+00
8.149464428424835205e-02,2.109863013029098511e-01,1.733603030481042093e+22,1.457139968872070312e+01,7.896904349327087402e-01,6.632862091064453125e-01,1.165197715163230896e-01,2.260941565036773682e-01,7.896904349327087402e-01,6.632862091064453125e-01,1.165197715163230896e-01,2.260941565036773682e-01,2.335199928283691406e+01,2.400000000000000000e+01,-1.000000000000000000e+00
